,file_name,turn_name,start_time,end_time,text,emotion,audioSplitFilename
1825,Ses02F_impro01,M003,25.7699,32.1839,"No. no  Uh, no one told you that you needed your original birth certificate.",neutral,output1826.wav
1826,Ses02F_impro01,F003,30.713,32.8369,No it doesn't say it on the form.,frustration,output1827.wav
1827,Ses02F_impro01,F004,32.8981,37.88,"I mean it just says that you need some form of identification, but it doesn't say what kind of identification.",frustration,output1828.wav
1828,Ses02F_impro01,F005,38.0286,40.3056,I mean if I had known--I would have brought it.,frustration,output1829.wav
1829,Ses02F_impro01,M004,38.1175,39.5783,um Sorry.,neutral,output1830.wav
1830,Ses02F_impro01,M005,40.4471,45.0994,"Okay.  Um, I'm sorry but I--I can't help you.  You're gonna have to go back and uh...",frustration,output1831.wav
1831,Ses02F_impro01,F006,45.0441,50.0436,"Look, I've been waiting in line for a really long time.  I mean, you've seen how long it is.",frustration,output1832.wav
1832,Ses02F_impro01,F007,50.0639,51.9832,It's lunch hour.,frustration,output1833.wav
1833,Ses02F_impro01,M006,50.0639,51.963,Right.  It's the D.M.V..,frustration,output1834.wav
1834,Ses02F_impro01,M007,51.9832,57.8604,"I know, it gets long, but I can't do anything without your--do you have Social Security card, maybe?",frustration,output1835.wav
1835,Ses02F_impro01,F008,57.5135,66.671,"Well, no.  I mean, I don't carry my original documents with me because if those things get destroyed, then what do you, you know what I mean, like if I loose my wallet or something, I'll never have them again.",frustration,output1836.wav
1836,Ses02F_impro01,F009,66.6912,72.0669,I have my passport and I have my driver's license. And that's all I have.,frustration,output1837.wav
1837,Ses02F_impro01,M008,70.1056,72.0855,"Alright, I don't know what to tell you right.",frustration,output1838.wav
1838,Ses02F_impro01,M009,72.2875,79.2332,"I think you're just gonna--you're gonna have to get 'em and then you can back and then, we'll help you out.  Maybe, we can-",frustration,output1839.wav
1839,Ses02F_impro01,F010,78.1061,87.7428,"But, isn't there anything you can do.  Can't you make an exception this one time?  My picture is on both of those identifications.  It's not like you don't know that it's me.",frustration,output1840.wav
1840,Ses02F_impro01,M010,87.4602,88.6522,I can't.,frustration,output1841.wav
1841,Ses02F_impro01,F011,88.3022,89.9978,And I can give you my social--,frustration,output1842.wav
1842,Ses02F_impro01,M011,88.6926,97.7625,"I make an exception for you and I have to make an exception for everyone.  I mean, I-I've seen this before and I know it's frustrationstrating, but there's nothing I can do. You just have to-",frustration,output1843.wav
1843,Ses02F_impro01,F012,96.4709,99.7098,"Well, I can give you my Social Security Number.",frustration,output1844.wav
1844,Ses02F_impro01,M012,100.014,101.5823,"No, it's--",frustration,output1845.wav
1845,Ses02F_impro01,F013,99.8449,105.6836,And I can tell you where I was born and what time and by who and what day.,frustration,output1846.wav
1846,Ses02F_impro01,M013,105.0169,111.4287,"Okay.  But how do I--that's- that's not proof to me.  How do I know that, you know, that it's really you.  I need--",frustration,output1847.wav
1847,Ses02F_impro01,F014,111.5773,119.8805,I can't go--I have to go back to work.  I don't have time to go back to my house and get all of that stuff and then get back in line and wait for another forty five minutes.,frustration,output1848.wav
1848,Ses02F_impro01,M014,119.606,125.5354,"Well, the weekends are not as busy.  Maybe you can uh, come and try to get here early--",frustration,output1849.wav
1849,Ses02F_impro01,F015,124.1293,132.0469,"Um, I have kids.  I have to take them places on the weekends.  I don't have time to come back here.  Please.  I really need you to help me.",frustration,output1850.wav
1850,Ses02F_impro01,M015,132.1517,135.6478,I can't.  There's nothing I can do.  I'm sorry.,frustration,output1851.wav
1851,Ses02F_impro01,F016,135.5643,145.6458,Well.  I just--I just don't.  I-I'm sorry that I'm standing here. But I can't leave. I,frustration,output1852.wav
1852,Ses02F_impro01,M016,141.989,143.5245,The line,neutral,output1853.wav
1853,Ses02F_impro01,F017,145.7064,150.8614,"I really need this done today.  As you can see, the deadline is almost up and I can't come back.",frustration,output1854.wav
1854,Ses02F_impro01,M017,150.5061,155.603,"Ok, but you're right now you're holding up more people in line by standing here-- and letting",anger,output1855.wav
1855,Ses02F_impro01,F018,154.0504,159.7574,"Well, why didn't the D.M.V. put that you needed your birth certificate on the application then?",anger,output1856.wav
1856,Ses02F_impro01,M018,158.9194,164.5611,"I--when you're going to the D.M.V., you usually need pretty professional identification--",frustration,output1857.wav
1857,Ses02F_impro01,M019,164.5945,166.9199,"You know, Official documentation--",anger,output1858.wav
1858,Ses02F_impro01,F019,164.674,169.8898,"Yeah, but your birth certificate--I mean, who carries around their birth certificate?  Nobody does that.",anger,output1859.wav
1859,Ses02F_impro01,M020,167.9301,173.4579,"No, but you come--you come to the D.M.V., it's something-- You should've- You should've figured--",frustration,output1860.wav
1860,Ses02F_impro01,F020,171.5438,175.7488,With your driver's license and your passport.  Just like everybody else.,anger,output1861.wav
1861,Ses02F_impro01,M021,175.6255,182.0081,"But, without your drive--where-where- what about your identification without your driver's license?  I mean, you need--you needed something before then?",frustration,output1862.wav
1862,Ses02F_impro01,F021,180.6986,190.9121,"Who--you always use your driver's license.  I mean, you're not coming to the D.M.V. if you're not over sixteen and that's when you get your driver's license so you're never gonna need it anyway.",anger,output1863.wav
1863,Ses02F_impro01,M022,190.982,195.9117,"All right.  Well, um, you know, I'd love to help you, but--nothing I can do.",frustration,output1864.wav
1864,Ses02F_impro01,M023,195.9319,204.2806,"So, if you wanna go get your birth certificate, um, maybe come back--I don't--maybe you can talk to the person in the--in the front of line maybe.  I don't know.",frustration,output1865.wav
1865,Ses02F_impro01,F022,202.8414,205.0638,Do you have a supervisor?,frustration,output1866.wav
1866,Ses02F_impro01,M024,204.7828,208.4711,I am the supervisor.  So--,frustration,output1867.wav
1867,Ses02F_impro01,F023,209.2752,214.5392,"Well, thank you very much.  You've been very helpful.",frustration,output1868.wav
1868,Ses02F_impro02,F000,8.9084,11.9078,It's almost time for me to go.,sad,output1869.wav
1869,Ses02F_impro02,M000,11.5255,18.7886,I can't believe that--now--are you sure this is absolutely necessary?  Like--,surprised,output1870.wav
1870,Ses02F_impro02,F001,18.3682,24.3889,"There's nothing I can do.  I mean, the government you know--",sad,output1871.wav
1871,Ses02F_impro02,M001,24.1978,31.0213,What--what're we gonna do here?  I can't--I can't do this by myself.  I--,frustration,output1872.wav
1872,Ses02F_impro02,F002,30.6582,37.9405,"You're gonna have to.  I mean, you're a great father.  You can do it.  I know you can.",sad,output1873.wav
1873,Ses02F_impro02,M002,37.8258,47.7648,"But, I'm--I'm nothing--I'm nothing without you here.  Maybe we can--we can get out of this somehow.",frustration,output1874.wav
1874,Ses02F_impro02,F003,46.8146,49.4112,I don't think so.,sad,output1875.wav
1875,Ses02F_impro02,M003,49.5424,63.7247,"Well, come on.  You've gotta think of something.  A year--a year away, it's gonna tear us apart.  I don't even--I don't even wanna think about it.  I mean, I don't even know if I'll be able to get in touch with you or--",frustration,output1876.wav
1876,Ses02F_impro02,F004,63.2468,75.4222,"Well, we can do the best we can and-and, with um, you know like wireless internet these days--I think that we could-- Talk every once in awhile.",sad,output1877.wav
1877,Ses02F_impro02,F005,75.4413,78.5568,You could send me pictures.,sad,output1878.wav
1878,Ses02F_impro02,M004,75.6898,78.5377,It's not going to be the same.,sad,output1879.wav
1879,Ses02F_impro02,M005,79.4743,88.2594,"What if--maybe--what if, uh, we went somewhere over there?  I don't--I don't know--I--I need to figure something out for this because--",frustration,output1880.wav
1880,Ses02F_impro02,F006,88.0123,94.8416,"Their not gonna let you.  You have to stay home and I have to go.  I mean, that's all--",sad,output1881.wav
1881,Ses02F_impro02,F007,96.6544,108.6034,"and--I mean, my daughter--I don't want to put her in danger.  You know?  She has to stay.",sad,output1882.wav
1882,Ses02F_impro02,M006,108.3358,114.6815,This is gonna be a--a crucial yet--she's--she's growing up.  She's gonna need you.,frustration,output1883.wav
1883,Ses02F_impro02,F008,114.93,126.1305,"I know, but, she needs to be safe more.  She needs to be around kids her age--own age.  She needs to be able to play on the streets and--",sad,output1884.wav
1884,Ses02F_impro02,M007,126.3408,139.8386,But she's--you're not gonna--you're not gonna be here for--for her first words.  For her first steps.  I mean--it's something that you're supposed to be here for that--,sad,output1885.wav
1885,Ses02F_impro02,F009,139.4718,143.5239,You can just remember it for me.,sad,output1886.wav
1886,Ses02F_impro02,M008,144.2502,150.5386,I don't know--I don't know--I don't know how--I don't know how this could even be possible for you--I--if I was--,frustration,output1887.wav
1887,Ses02F_impro02,F010,148.5507,156.3682,"Well, I need--I need you to be able to do this for me 'cause I can't do anything about it.",sad,output1888.wav
1888,Ses02F_impro02,F011,158.5369,166.766,"I mean, it's just as hard for me, but--I know that we can do it, you know",sad,output1889.wav
1889,Ses02F_impro02,M009,167.216,177.6416,"I mean, you just get to--go off and do your thing.  I mean, yeah, we're both--I don't know--it's bad for both of us, but--",frustration,output1890.wav
1890,Ses02F_impro02,M010,177.9283,185.5164,...it would be so much better if we can--if we could stay together somehow.  You know--we could--we could do this together.,frustration,output1891.wav
1891,Ses02F_impro02,F012,184.8857,191.174,I don't want you in danger.  And I don't want her in danger.,sad,output1892.wav
1892,Ses02F_impro02,M011,190.0061,194.4042,I don't want you in danger.  Where are you going?  You're going over to war.,sad,output1893.wav
1893,Ses02F_impro02,F013,193.9264,207.04,I have no choice. There's nothing I can do.,sad,output1894.wav
1894,Ses02F_impro02,M012,208.8905,210.8151,All right.,sad,output1895.wav
1895,Ses02F_impro03,F000,4.7324,8.78,"Oh my God.  Guess what, guess what, guess what, guess what, guess what, guess what?",excited,output1896.wav
1896,Ses02F_impro03,M000,6.2177,8.7208,What?,surprised,output1897.wav
1897,Ses02F_impro03,F001,8.81,10.93,"Well, guess.  Guess, guess, guess, guess.",excited,output1898.wav
1898,Ses02F_impro03,M001,10.86,14.2922,"Um, you",neutral,output1899.wav
1899,Ses02F_impro03,F002,14.08,16.13,Don't look at my left hand.,surprised,output1900.wav
1900,Ses02F_impro03,M002,16.74,20.1143,No.  Let me see.,surprised,output1901.wav
1901,Ses02F_impro03,M003,20.6584,23.29,"Oh, no way.",excited,output1902.wav
1902,Ses02F_impro03,F003,22.66,28.0319,"He proposed.  He proposed.  Well, and I said yes, of course. ",excited,output1903.wav
1903,Ses02F_impro03,M004,25.72,31.42,That is great.  You look radiant.  I should've guess.,happy,output1904.wav
1904,Ses02F_impro03,F004,30.65,32.65,I'm so excited.,excited,output1905.wav
1905,Ses02F_impro03,M005,31.91,34.5281,"Well, Tell me about him.  What happened.",excited,output1906.wav
1906,Ses02F_impro03,F005,34.5699,38.8951,"Remember how we had that date?  And I was like, oh yeah, this is a date, whatever.",happy,output1907.wav
1907,Ses02F_impro03,F006,39.0078,52.92,"So after we sort of went out dinner and I was already like tired.  I wasn't all that excited and and so he's like let's go down to the beach and I was like no I don't want to the beach, like I'm tired. And he's like no, no we have to go.  And I was like okay, like that's a little weird.",excited,output1908.wav
1908,Ses02F_impro03,F007,52.93,61.8184,"So, he--so we walked down to the pier and there's like these lights--like these little, like lights-- and we're like what's that? And he's like I don't know let's go find out.",happy,output1909.wav
1909,Ses02F_impro03,F008,61.83,69.86,So we walked down there and there's And there's- this huge like ten foot heart in candles on the beach.,excited,output1910.wav
1910,Ses02F_impro03,M006,69.65,71.33,What?,surprised,output1911.wav
1911,Ses02F_impro03,F009,69.91,81.9971,"like all they have And I was like, what's going on?  And he like takes my hand and pulls me into the middle and he's like--you know, get's on his knee and everything--And says will you marry me? And I flipped out.",excited,output1912.wav
1912,Ses02F_impro03,M007,81.7153,85.53,That--that is the most romantic thing I have ever heard.,surprised,output1913.wav
1913,Ses02F_impro03,F010,83.93,91.61,"I know.  I was like, how did he get--like he must have called someone or had them set--like, I have no idea.",happy,output1914.wav
1914,Ses02F_impro03,M008,90.55,97.0405,"Wow.  Yeah, 'cause yeah I don't know I'm sure if he--oh yeah he definitely had--would have had to have someone else--",surprised,output1915.wav
1915,Ses02F_impro03,F011,95.45,99.6572,'Cause- 'Cause he was with me. You didn't do it did you?,excited,output1916.wav
1916,Ses02F_impro03,M009,97.27,102.0738,"Yeah.  I mean candles wouldn't stay--No, I didn't--I didn't know anything about it.",happy,output1917.wav
1917,Ses02F_impro03,F012,101.5291,102.95,You didn't know anything?,excited,output1918.wav
1918,Ses02F_impro03,M010,102.8845,106.06,No. I'm just as happy as you are.  This is--,happy,output1919.wav
1919,Ses02F_impro03,F013,105.135,111.47,"I was just--it was so like I thought this might happen eventually, but like not yet, you know what I mean?  Like--",excited,output1920.wav
1920,Ses02F_impro03,M011,110.84,114.19,"So, I mean--it's good though.",happy,output1921.wav
1921,Ses02F_impro03,F014,112.7,117.27,"It is good.  It's totally good.  I mean, it like oh, you know.",excited,output1922.wav
1922,Ses02F_impro03,M012,116.73,121.8195,"Yeah, I know.  Wow.  I'm shaking.  I can't even--",excited,output1923.wav
1923,Ses02F_impro03,F015,121.0516,127.2609,I know. So we're gonna take it--Like we're not gonna get married right away--'Cause we want to like have plenty of time to plan everything out,happy,output1924.wav
1924,Ses02F_impro03,F016,127.3236,133.2123,"...and, um, my parents want to like be part of it and help out and everything--So we want to give it lots of time to like--",happy,output1925.wav
1925,Ses02F_impro03,M013,130.9859,137.0738,"Oh. Do they--do they know yet? Have you told them? Oh, that's--",neutral,output1926.wav
1926,Ses02F_impro03,F017,133.6443,140.07,"Yeah, yeah, I called them. I called them And, of course, they were so excited 'cause they love him. Like they always have.  Um--",happy,output1927.wav
1927,Ses02F_impro03,M014,139.87,141.31,That's great.  Yeah.,neutral,output1928.wav
1928,Ses02F_impro03,F018,141.21,148.237,"So, yeah, I mean, it'll be good.  We wanna like, uh, I think we're gonna have it in spring time, like early Spring--So it's no too hot yet.  And um--",happy,output1929.wav
1929,Ses02F_impro03,M015,145.5923,149.6643,Okay. You know--you know where?  Or--,neutral,output1930.wav
